pref_id,year,pop_total
CHN.21.4_1,2005,1423545.125
CHN.21.5_1,2005,415682.875
CHN.21.6_1,2005,405751.1875
CHN.21.7_1,2005,240646.578125
CHN.21.8_1,2005,1978460.875
CHN.22.1_1,2005,2627735.5
CHN.22.2_1,2005,3696274.25
CHN.22.3_1,2005,3433890
CHN.22.4_1,2005,2334885.75
CHN.22.5_1,2005,482115.25
CHN.22.6_1,2005,5304977
CHN.22.7_1,2005,7833963
CHN.22.8_1,2005,5267739.5
CHN.22.9_1,2005,2110860.75
CHN.22.10_1,2005,3345403
CHN.23.1_1,2005,3256486.5
CHN.23.2_1,2005,5419160
CHN.23.3_1,2005,1969025.25
CHN.23.4_1,2005,8200932.5
CHN.23.5_1,2005,6458929
CHN.23.6_1,2005,7001151.5
CHN.23.7_1,2005,1172739
CHN.23.8_1,2005,5596758
CHN.23.9_1,2005,10189522
CHN.23.10_1,2005,8171372.5
CHN.23.11_1,2005,2784005.25
CHN.23.12_1,2005,5385413
CHN.23.13_1,2005,8930123
CHN.23.14_1,2005,2701501
CHN.23.15_1,2005,6861144
CHN.23.16_1,2005,4730536
CHN.23.17_1,2005,4830371
CHN.24.1_1,2005,19810002
CHN.25.1_1,2005,3268476.25
CHN.25.2_1,2005,3183027.75
CHN.25.3_1,2005,2238763.25
CHN.25.4_1,2005,3151535
CHN.25.5_1,2005,4137904.5
CHN.25.6_1,2005,3551811.75
CHN.25.7_1,2005,1588728.75
CHN.25.8_1,2005,3747480
CHN.25.9_1,2005,2944503.5
CHN.25.10_1,2005,1309722.125
CHN.25.11_1,2005,5103231
CHN.26.1_1,2005,3280695.25
CHN.26.2_1,2005,11875555
CHN.26.3_1,2005,5668824.5
CHN.26.4_1,2005,3674802.25
CHN.26.5_1,2005,985322
CHN.26.6_1,2005,3705211
CHN.26.7_1,2005,2752252.75
CHN.26.8_1,2005,3058663.5
CHN.26.9_1,2005,4325000
CHN.26.10_1,2005,4284114.5
CHN.26.11_1,2005,3386144.25
CHN.26.12_1,2005,4965995
CHN.26.13_1,2005,6524051.5
CHN.26.15_1,2005,2083644.625
CHN.26.14_1,2005,1931108
CHN.26.16_1,2005,1452788.625
CHN.26.17_1,2005,1147963.125
CHN.26.18_1,2005,3360157.25
CHN.26.19_1,2005,1498129.875
CHN.26.20_1,2005,4706693
CHN.26.21_1,2005,2772482.25
CHN.26.22_1,2005,4188341.75
CHN.27.1_1,2005,12768582
CHN.28.1_1,2005,2406148.25
CHN.28.2_1,2005,596609.625
CHN.28.3_1,2005,1172685.625
CHN.28.4_1,2005,433503.96875
CHN.28.5_1,2005,1679031.875
CHN.28.6_1,2005,531421.9375
CHN.28.7_1,2005,2414200.75
CHN.28.8_1,2005,298039.09375
CHN.28.9_1,2005,3785889
CHN.28.10_1,2005,1843938.625
CHN.28.11_1,2005,530367
CHN.28.12_1,2005,375311.8125
CHN.28.13_1,2005,1029042.3125
CHN.28.14_1,2005,584593
CHN.28.15_1,2005,2442020
CHN.29.1_1,2005,615462.875
CHN.29.2_1,2005,513510.84375
CHN.29.3_1,2005,418246.9375
CHN.29.4_1,2005,90896.28125
CHN.29.5_1,2005,185472.90625
CHN.29.6_1,2005,331100.75
CHN.29.7_1,2005,673670
CHN.30.1_1,2005,2414853
CHN.30.2_1,2005,2611065.75
CHN.30.3_1,2005,3403964.75
CHN.30.4_1,2005,1134760.125
CHN.30.5_1,2005,374816.53125
CHN.30.6_1,2005,4310603
CHN.30.7_1,2005,6184033.5
CHN.30.8_1,2005,1193365.75
CHN.30.9_1,2005,2350425.25
CHN.30.10_1,2005,498213.4375
CHN.30.11_1,2005,2502029
CHN.30.12_1,2005,5659913.5
CHN.30.13_1,2005,3382914.5
CHN.30.14_1,2005,1042323.3125
CHN.30.15_1,2005,2221974
CHN.30.16_1,2005,4847893
CHN.31.1_1,2005,8242307.5
CHN.31.2_1,2005,2724405.75
CHN.31.3_1,2005,4120124.25
CHN.31.4_1,2005,4996092.5
CHN.31.5_1,2005,2134488.75
CHN.31.6_1,2005,6892800
CHN.31.7_1,2005,2136685.5
CHN.31.8_1,2005,4536656
CHN.31.9_1,2005,5659187.5
CHN.31.10_1,2005,8649743
CHN.31.11_1,2005,980482.625
CHN.1.1_1,2010,5665883.5
CHN.1.2_1,2010,3392694.5
CHN.1.3_1,2010,4862597.5
CHN.1.4_1,2010,4102618.5
CHN.1.5_1,2010,1452397.875
CHN.1.6_1,2010,4084547.25
CHN.1.7_1,2010,7592488
CHN.1.8_1,2010,6024471.5
CHN.1.9_1,2010,2051713
CHN.1.10_1,2010,2189424.75
CHN.1.11_1,2010,1375266.5
CHN.1.12_1,2010,5763990
CHN.1.13_1,2010,1501673.375
CHN.1.14_1,2010,5426960
CHN.1.15_1,2010,746188.6875
CHN.1.16_1,2010,2166838.5
CHN.1.17_1,2010,2559850.5
CHN.2.1_1,2010,19748730
CHN.3.1_1,2010,29213664
CHN.4.1_1,2010,7437308.5
CHN.4.2_1,2010,2559600
CHN.4.3_1,2010,2681056.5
CHN.4.4_1,2010,2853468.75
CHN.4.5_1,2010,2754718.5
CHN.4.6_1,2010,8200714
CHN.4.7_1,2010,2516926
CHN.4.8_1,2010,3478818
CHN.4.9_1,2010,4903450
CHN.5.1_1,2010,1691763.875
CHN.5.2_1,2010,2703716.5
CHN.5.3_1,2010,703762.1875
CHN.5.4_1,2010,228522.703125
CHN.5.5_1,2010,466427.375
CHN.5.6_1,2010,1095016.625
CHN.5.7_1,2010,3659554.75
CHN.5.8_1,2010,1951776.125
CHN.5.9_1,2010,2581627.5
CHN.5.10_1,2010,2045288.5
CHN.5.11_1,2010,2209131.25
CHN.5.12_1,2010,3253729
CHN.5.13_1,2010,1795994.125
CHN.5.14_1,2010,1206919.625
CHN.6.1_1,2010,2765690
CHN.6.2_1,2010,8553159
CHN.6.3_1,2010,7438265
CHN.6.4_1,2010,13565232
CHN.6.5_1,2010,2989674
CHN.6.6_1,2010,4790206
CHN.6.7_1,2010,4826161.5
CHN.6.8_1,2010,5885300.5
CHN.6.9_1,2010,5850843.5
CHN.6.10_1,2010,4247371.5
CHN.6.11_1,2010,3738182.25
CHN.6.12_1,2010,5657778.5
CHN.6.13_1,2010,2955465.75
CHN.6.14_1,2010,2878741
CHN.6.15_1,2010,9903103
CHN.6.16_1,2010,2465502.75
CHN.6.17_1,2010,2349364.5
CHN.6.18_1,2010,7182910
CHN.6.19_1,2010,4074546.5
CHN.6.20_1,2010,3173035
CHN.6.21_1,2010,2040417
CHN.7.1_1,2010,3473257.25
CHN.7.2_1,2010,1526035.875
CHN.7.3_1,2010,1994687.375
CHN.7.4_1,2010,875501.3125
CHN.7.5_1,2010,4163056.25
CHN.7.6_1,2010,4733212
CHN.7.7_1,2010,3356371.25
CHN.7.8_1,2010,1954606.25
CHN.7.9_1,2010,2113440.5
CHN.7.10_1,2010,3859027.5
CHN.7.11_1,2010,6823960
CHN.7.12_1,2010,3055439.75
CHN.7.13_1,2010,2916700.5
CHN.7.14_1,2010,5469391.5
CHN.8.1_1,2010,2302463.5
CHN.8.2_1,2010,6551450.5
CHN.8.3_1,2010,4304641
CHN.8.4_1,2010,2843368.5
CHN.8.5_1,2010,3476422.25
CHN.8.6_1,2010,3241873
CHN.8.7_1,2010,2791969.75
CHN.8.8_1,2010,3083615.25
CHN.8.9_1,2010,6083908
CHN.9.1_1,2010,2109365.25
CHN.9.2_1,2010,6000746.5
CHN.9.3_1,2010,688929.75
CHN.10.1_1,2010,11214408
CHN.10.2_1,2010,7363417
CHN.10.3_1,2010,3482711
CHN.10.4_1,2010,9159324
CHN.10.5_1,2010,4415505
CHN.10.6_1,2010,4252577.5
CHN.10.7_1,2010,3009111.5
CHN.10.8_1,2010,10175955
CHN.10.9_1,2010,7676744
CHN.10.10_1,2010,7137614
CHN.10.11_1,2010,4353974.5
CHN.11.1_1,2010,2683396.75
CHN.11.2_1,2010,324724
CHN.11.3_1,2010,10929973
CHN.11.4_1,2010,1068311.75
CHN.11.5_1,2010,1616943.875
CHN.11.6_1,2010,2677166.75
CHN.11.7_1,2010,1861274
CHN.11.8_1,2010,2825404.25
CHN.11.9_1,2010,5515045.5
CHN.11.10_1,2010,912990.25
CHN.11.11_1,2010,1489703.75
CHN.11.12_1,2010,5826262.5
CHN.11.13_1,2010,1129345.625
CHN.12.1_1,2010,5160403
CHN.12.2_1,2010,1555409.375
CHN.12.3_1,2010,3619755.75
CHN.12.4_1,2010,678625.6875
CHN.12.5_1,2010,4703208
CHN.12.6_1,2010,2479529.5
CHN.12.7_1,2010,6480344.5
CHN.12.8_1,2010,10303865
CHN.12.9_1,2010,4935681.5
CHN.12.10_1,2010,3564838.25
CHN.12.11_1,2010,2254468.25
CHN.12.12_1,2010,7383511
CHN.12.13_1,2010,5729872.5
CHN.12.14_1,2010,6206272
CHN.12.15_1,2010,4303766
CHN.12.16_1,2010,8644160
CHN.12.17_1,2010,8953453
CHN.12.18_1,2010,7271392
CHN.13.1_1,2010,3263650
CHN.13.2_1,2010,1710679.25
CHN.13.3_1,2010,6163990.5
CHN.13.4_1,2010,2620383.5
CHN.13.5_1,2010,3003712.25
CHN.13.6_1,2010,6187176
CHN.13.7_1,2010,955835.1875
CHN.13.8_1,2010,80416.6484375
CHN.13.9_1,2010,3391666.5
CHN.13.10_1,2010,2199750.5
CHN.13.11_1,2010,1514542.5
CHN.13.12_1,2010,11209749
CHN.13.13_1,2010,5724108.5
CHN.13.14_1,2010,2572240.5
CHN.13.15_1,2010,1155547
CHN.13.16_1,2010,4816030
CHN.13.17_1,2010,4207064.5
CHN.14.1_1,2010,6022411
CHN.14.2_1,2010,7369823.5
CHN.14.3_1,2010,4561131.5
CHN.14.4_1,2010,7272702.5
CHN.14.5_1,2010,4793125
CHN.14.6_1,2010,3773899
CHN.14.7_1,2010,7626678
CHN.14.8_1,2010,2838695
CHN.14.9_1,2010,2550533.5
CHN.14.10_1,2010,4447879.5
CHN.14.11_1,2010,4688379
CHN.14.12_1,2010,5971415.5
CHN.14.13_1,2010,1501904.625
CHN.14.14_1,2010,3926851
CHN.15.1_1,2010,4616568
CHN.15.2_1,2010,5079751
CHN.15.3_1,2010,4466535
CHN.15.4_1,2010,8443183
CHN.15.5_1,2010,7310611.5
CHN.15.6_1,2010,4763681
CHN.15.7_1,2010,11229430
CHN.15.8_1,2010,4898633.5
CHN.15.9_1,2010,6556004
CHN.15.10_1,2010,8651066
CHN.15.11_1,2010,7301111
CHN.15.12_1,2010,4612684.5
CHN.15.13_1,2010,3305954.75
CHN.16.1_1,2010,4029200.25
CHN.16.2_1,2010,8478092
CHN.16.3_1,2010,4948240
CHN.16.4_1,2010,1596134.25
CHN.16.5_1,2010,5302848
CHN.16.6_1,2010,5602785.5
CHN.16.7_1,2010,1828420
CHN.16.8_1,2010,6776652
CHN.16.9_1,2010,1141594.5
CHN.16.10_1,2010,5496797.5
CHN.16.11_1,2010,1140872.75
CHN.17.1_1,2010,2075305.625
CHN.17.2_1,2010,1286712.125
CHN.17.3_1,2010,7713254.5
CHN.17.4_1,2010,4581357.5
CHN.17.5_1,2010,1219435.625
CHN.17.6_1,2010,3389737.5
CHN.17.7_1,2010,2983102.75
CHN.17.8_1,2010,2307024.25
CHN.17.9_1,2010,2291309.75
CHN.18.1_1,2010,3634462
CHN.18.2_1,2010,1724517
CHN.18.3_1,2010,3079368.75
CHN.18.4_1,2010,6738799.5
CHN.18.5_1,2010,2459759.5
CHN.18.6_1,2010,2144171
CHN.18.7_1,2010,1779235.625
CHN.18.8_1,2010,2618768
CHN.18.9_1,2010,3165148
CHN.18.10_1,2010,1899226
CHN.18.11_1,2010,1496460.25
CHN.18.12_1,2010,8214642
CHN.18.13_1,2010,5129176.5
CHN.19.1_1,2010,274407.78125
CHN.19.2_1,2010,2372944
CHN.19.3_1,2010,1645033.625
CHN.19.4_1,2010,4337903
CHN.19.5_1,2010,3135415.5
CHN.19.6_1,2010,2799798.25
CHN.19.7_1,2010,2052412.625
CHN.19.8_1,2010,3248519
CHN.19.9_1,2010,2133902.25
CHN.19.10_1,2010,475749.84375
CHN.19.11_1,2010,1044197.5
CHN.19.12_1,2010,1537416
CHN.20.1_1,2010,1302500.75
CHN.20.2_1,2010,725878.5625
CHN.20.3_1,2010,1231975.375
CHN.20.4_1,2010,2028967.625
CHN.20.5_1,2010,1009593.1875
CHN.21.1_1,2010,181256.671875
CHN.21.2_1,2010,379766.25
CHN.21.3_1,2010,269274.8125
CHN.21.4_1,2010,1431656.25
CHN.21.5_1,2010,450923.75
CHN.21.6_1,2010,491718.34375
CHN.21.7_1,2010,261963.296875
CHN.21.8_1,2010,2160891.25
CHN.22.1_1,2010,2635506.75
CHN.22.2_1,2010,3759174.75
CHN.22.3_1,2010,3435842.5
CHN.22.4_1,2010,2333714
CHN.22.5_1,2010,494468.78125
CHN.22.6_1,2010,5307241
CHN.22.7_1,2010,8442583
CHN.22.8_1,2010,5385058
CHN.22.9_1,2010,2196736
CHN.22.10_1,2010,3352207.5
CHN.23.1_1,2010,3347051.25
CHN.23.2_1,2010,5562450.5
CHN.23.3_1,2010,2096049.5
CHN.23.4_1,2010,8295671
CHN.23.5_1,2010,6915456
CHN.23.6_1,2010,7148901
CHN.23.7_1,2010,1203520
CHN.23.8_1,2010,5788230.5
CHN.23.9_1,2010,10239277
CHN.23.10_1,2010,8806166
CHN.23.11_1,2010,2842293.25
CHN.23.12_1,2010,5468535
CHN.23.13_1,2010,9237841
CHN.23.14_1,2010,2807370.25
CHN.23.15_1,2010,7034606.5
CHN.23.16_1,2010,4845314.5
CHN.23.17_1,2010,5013976.5
CHN.24.1_1,2010,23442882
CHN.25.1_1,2010,3368632.75
CHN.25.2_1,2010,3344072.25
CHN.25.3_1,2010,2299556.5
CHN.25.4_1,2010,3274432.25
CHN.25.5_1,2010,4324291
CHN.25.6_1,2010,3727411.5
CHN.25.7_1,2010,1724562.75
CHN.25.8_1,2010,4195546
CHN.25.9_1,2010,3009657.5
CHN.25.10_1,2010,1357951.875
CHN.25.11_1,2010,5268891
CHN.26.1_1,2010,3274266.75
CHN.26.2_1,2010,13328405
CHN.26.3_1,2010,5505243
CHN.26.4_1,2010,3600320
CHN.26.5_1,2010,1086402
CHN.26.6_1,2010,3280531.25
CHN.26.7_1,2010,2483285.75
CHN.26.8_1,2010,3016175.25
CHN.26.9_1,2010,4556992
CHN.26.10_1,2010,4334683.5
CHN.26.11_1,2010,3262648.75
CHN.26.12_1,2010,4694712.5
CHN.26.13_1,2010,6319517.5
CHN.26.15_1,2010,1964844.75
CHN.26.14_1,2010,1821030.25
CHN.26.16_1,2010,1551458.125
CHN.26.17_1,2010,1210534.375
CHN.26.18_1,2010,3247325.25
CHN.26.19_1,2010,1492120.25
CHN.26.20_1,2010,4509371
CHN.26.21_1,2010,2608442
CHN.26.22_1,2010,3717362.75
CHN.27.1_1,2010,14622394
CHN.28.1_1,2010,2544220
CHN.28.2_1,2010,619663.125
CHN.28.3_1,2010,1290108.5
CHN.28.4_1,2010,443448.9375
CHN.28.5_1,2010,1788591.5
CHN.28.6_1,2010,573119.9375
CHN.28.7_1,2010,2472813.75
CHN.28.8_1,2010,357070.71875
CHN.28.9_1,2010,4097568.75
CHN.28.10_1,2010,2018319.125
CHN.28.11_1,2010,580819.125
CHN.28.12_1,2010,430032.5
CHN.28.13_1,2010,1202250.375
CHN.28.14_1,2010,621806.875
CHN.28.15_1,2010,2858862.75
CHN.29.1_1,2010,652236.1875
CHN.29.2_1,2010,557358
CHN.29.3_1,2010,469142.21875
CHN.29.4_1,2010,100602.7265625
CHN.29.5_1,2010,205272.28125
CHN.29.6_1,2010,337303.0625
CHN.29.7_1,2010,708305.1875
CHN.30.1_1,2010,2495140
CHN.30.2_1,2010,2683610.25
CHN.30.3_1,2010,3486037.5
CHN.30.4_1,2010,1199889.875
CHN.30.5_1,2010,398688.625
CHN.30.6_1,2010,4500839
CHN.30.7_1,2010,6521641.5
CHN.30.8_1,2010,1253860.875
CHN.30.9_1,2010,2399284
CHN.30.10_1,2010,519303.875
CHN.30.11_1,2010,2534923.75
CHN.30.12_1,2010,5857319
CHN.30.13_1,2010,3510249.25
CHN.30.14_1,2010,1113078.125
CHN.30.15_1,2010,2341444.5
CHN.30.16_1,2010,5156651.5
CHN.31.1_1,2010,9250998
CHN.31.2_1,2010,2865174.25
CHN.31.3_1,2010,4618485
CHN.31.4_1,2010,5406779.5
CHN.31.5_1,2010,2115170.75
CHN.31.6_1,2010,7781688.5
CHN.31.7_1,2010,2136173.5
CHN.31.8_1,2010,4852998
CHN.31.9_1,2010,5988981.5
CHN.31.10_1,2010,9498012
CHN.31.11_1,2010,1037460.375
CHN.1.1_1,2015,5734304.5
CHN.1.2_1,2015,3331104.5
CHN.1.3_1,2015,4756054.5
CHN.1.4_1,2015,4051407
CHN.1.5_1,2015,1460121.25
CHN.1.6_1,2015,4060868.5
CHN.1.7_1,2015,7399990
CHN.1.8_1,2015,6495314
CHN.1.9_1,2015,2168581.75
CHN.1.10_1,2015,2334437.5
CHN.1.11_1,2015,1370387.875
CHN.1.12_1,2015,5604585
CHN.1.13_1,2015,1511046.75
CHN.1.14_1,2015,5353992.5
CHN.1.15_1,2015,766633.8125
CHN.1.16_1,2015,2220937.5
CHN.1.17_1,2015,2506469.75
CHN.2.1_1,2015,23712790
CHN.3.1_1,2015,28397734
CHN.4.1_1,2015,7848083
CHN.4.2_1,2015,2502123
CHN.4.3_1,2015,2600467
CHN.4.4_1,2015,2777075.5
CHN.4.5_1,2015,2781546.75
CHN.4.6_1,2015,8663176
CHN.4.7_1,2015,2483558.75
CHN.4.8_1,2015,4544831.5
CHN.4.9_1,2015,5034294
CHN.5.1_1,2015,1686951.125
CHN.5.2_1,2015,2648854.75
CHN.5.3_1,2015,729215.9375
CHN.5.4_1,2015,245078.640625
CHN.5.5_1,2015,472608.15625
CHN.5.6_1,2015,1157772.375
CHN.5.7_1,2015,3922354.25
CHN.5.8_1,2015,2012952.875
CHN.5.9_1,2015,2572761
CHN.5.10_1,2015,2043866.75
CHN.5.11_1,2015,2113661.25
CHN.5.12_1,2015,3274609.5
CHN.5.13_1,2015,1786120.25
CHN.5.14_1,2015,1182422.125
CHN.6.1_1,2015,2917154.5
CHN.6.2_1,2015,9116266
CHN.6.3_1,2015,8611724
CHN.6.4_1,2015,15327335
CHN.6.5_1,2015,3406026.25
CHN.6.6_1,2015,5704330
CHN.6.7_1,2015,5129478.5
CHN.6.8_1,2015,6241618.5
CHN.6.9_1,2015,6166278
CHN.6.10_1,2015,4485836.5
CHN.6.11_1,2015,3952370.25
CHN.6.12_1,2015,6072022
CHN.6.13_1,2015,3232304.5
CHN.6.14_1,2015,2930155
CHN.6.15_1,2015,12007220
CHN.6.16_1,2015,2605062.25
CHN.6.17_1,2015,2464747.75
CHN.6.18_1,2015,7707768.5
CHN.6.19_1,2015,4392761
CHN.6.20_1,2015,3450697.5
CHN.6.21_1,2015,2283593
CHN.7.1_1,2015,3541899.75
CHN.7.2_1,2015,1586994.5
CHN.7.3_1,2015,1991999.375
CHN.7.4_1,2015,948148.6875
CHN.7.5_1,2015,4317416.5
CHN.7.6_1,2015,4800194.5
CHN.7.7_1,2015,3284551.5
CHN.7.8_1,2015,1964587.25
CHN.7.9_1,2015,2120197
CHN.7.10_1,2015,3977500.25
CHN.7.11_1,2015,7150751.5
CHN.7.12_1,2015,3152885.75
CHN.7.13_1,2015,2962962.25
CHN.7.14_1,2015,5681797.5
CHN.8.1_1,2015,2287170
CHN.8.2_1,2015,6662628.5
CHN.8.3_1,2015,4635384.5
CHN.8.4_1,2015,2897501.5
CHN.8.5_1,2015,3311499.25
CHN.8.6_1,2015,3091837.25
CHN.8.7_1,2015,2764065
CHN.8.8_1,2015,2985548.75
CHN.8.9_1,2015,5890956
CHN.9.1_1,2015,2450408.25
CHN.9.2_1,2015,6206721
CHN.9.3_1,2015,799608.3125
CHN.10.1_1,2015,11601835
CHN.10.2_1,2015,7633864
CHN.10.3_1,2015,3561467.25
CHN.10.4_1,2015,9574469
CHN.10.5_1,2015,4514914.5
CHN.10.6_1,2015,4545974.5
CHN.10.7_1,2015,3133612.25
CHN.10.8_1,2015,10669219
CHN.10.9_1,2015,7969979
CHN.10.10_1,2015,7380994.5
CHN.10.11_1,2015,4436205
CHN.11.1_1,2015,2846216.25
CHN.11.2_1,2015,326519.0625
CHN.11.3_1,2015,11614569
CHN.11.4_1,2015,1050094.375
CHN.11.5_1,2015,1617657.125
CHN.11.6_1,2015,2782535.25
CHN.11.7_1,2015,1821389.75
CHN.11.8_1,2015,2885047
CHN.11.9_1,2015,5489071.5
CHN.11.10_1,2015,974290.125
CHN.11.11_1,2015,1498334.875
CHN.11.12_1,2015,6040535.5
CHN.11.13_1,2015,1083159.5
CHN.12.1_1,2015,5177135
